@relation UniversalBank-weka.filters.unsupervised.attribute.Remove-R4

@attribute Age numeric
@attribute Experience numeric
@attribute Income numeric
@attribute Family numeric
@attribute CCAvg numeric
@attribute Education {Under,Grad,Prof}
@attribute Mortgage numeric
@attribute SecuritiesAccount {Yes,No}
@attribute CDAccount {No,Yes}
@attribute Online {No,Yes}
@attribute CreditCard {No,Yes}
@attribute PersonalLoan {No,Yes}

@data
49,22,23,2,1,Grad,0,No,No,Yes,Yes,No
27,1,20,4,0.4,Under,99,No,No,Yes,No,No
50,25,112,1,0.6,Under,0,No,No,No,No,No
46,20,74,3,0.7,Grad,0,No,No,Yes,Yes,No
49,23,65,2,0.4,Prof,232,No,No,No,Yes,No
29,5,124,2,0.2,Under,0,No,No,No,Yes,No
55,29,65,3,2.5,Under,0,No,No,No,No,No
61,37,73,3,2,Prof,285,No,No,No,No,No
45,19,8,2,0.1,Prof,0,No,No,No,Yes,No
33,8,53,3,2.3,Under,76,No,No,Yes,No,No
63,39,131,3,2.6,Prof,229,No,No,Yes,No,Yes
32,6,13,4,0.3,Under,0,Yes,Yes,Yes,Yes,No
42,17,60,1,2.4,Under,98,No,No,Yes,No,No
51,27,45,1,1.6,Grad,82,No,No,Yes,No,No
44,20,39,2,2.1,Prof,119,No,No,No,No,No
33,6,78,4,2,Grad,0,No,No,No,No,No
39,13,43,3,0.5,Prof,0,No,No,Yes,No,No
56,30,31,2,0.3,Under,109,Yes,Yes,Yes,Yes,No
28,3,118,3,2.4,Grad,161,No,No,No,No,Yes
43,17,82,3,0.1,Under,0,No,No,Yes,No,No
30,6,112,3,2.5,Under,0,No,No,Yes,No,No
34,8,10,1,0.4,Grad,0,No,No,Yes,No,No
26,1,18,2,0.9,Prof,95,No,No,No,No,No
58,32,72,3,0.3,Grad,0,No,No,Yes,No,No
43,19,72,4,0.2,Prof,0,No,No,Yes,No,No
40,14,78,1,5.2,Under,0,No,No,Yes,No,No
54,30,78,3,1.8,Grad,0,No,No,No,No,No
44,19,30,1,0.5,Prof,0,No,No,Yes,No,No
54,28,45,3,1.4,Under,0,No,No,No,Yes,No
39,14,80,2,0.4,Under,0,No,No,No,No,No
59,35,174,1,4.7,Under,0,No,No,Yes,Yes,No
53,29,51,2,3.2,Prof,0,No,No,Yes,No,No
32,8,181,1,6,Under,0,No,Yes,Yes,Yes,No
40,14,78,4,1.4,Grad,194,No,No,Yes,Yes,No
54,29,79,3,1.6,Prof,0,No,No,No,No,No
27,3,119,1,5.4,Under,118,No,No,Yes,No,No
63,39,49,4,1.2,Grad,109,Yes,Yes,Yes,Yes,No
26,0,83,3,3.9,Grad,0,No,No,Yes,No,Yes
33,7,100,1,2.7,Grad,126,No,No,Yes,No,No
43,19,70,3,2.33,Under,0,No,No,Yes,No,No
57,32,52,3,0.5,Grad,0,No,No,Yes,No,No
26,2,12,4,1,Under,0,No,No,Yes,No,No
55,30,82,4,1.3,Prof,219,No,No,No,Yes,No
30,4,34,2,0.3,Grad,0,No,No,Yes,Yes,No
63,37,112,4,2.4,Prof,0,No,No,Yes,Yes,No
55,25,42,3,1,Prof,0,No,No,Yes,No,No
35,11,83,2,2.2,Under,0,No,No,No,No,No
45,21,142,1,1.4,Grad,0,No,No,Yes,No,Yes
47,23,199,2,6.67,Under,0,No,No,Yes,No,No
31,4,29,4,1.5,Grad,121,No,No,Yes,Yes,No
56,26,70,3,1.4,Prof,273,No,No,Yes,Yes,No
49,24,25,2,0.7,Prof,0,No,No,Yes,No,No
53,27,84,2,1.1,Under,0,No,No,Yes,No,No
62,36,81,3,4.4,Under,0,No,No,No,Yes,No
63,37,15,2,0.4,Under,0,No,No,No,No,No
26,0,54,3,0.3,Prof,0,No,No,Yes,No,No
59,35,108,4,3.8,Grad,304,No,No,Yes,No,Yes
40,16,83,4,2.67,Under,0,No,No,Yes,Yes,No
42,16,62,1,0.7,Prof,170,No,Yes,Yes,Yes,No
29,4,134,2,3.3,Under,204,No,No,No,No,No
40,16,75,3,2.33,Under,79,No,No,No,No,No
31,7,109,2,2,Grad,341,No,No,No,Yes,No
35,10,152,2,3,Under,0,No,No,Yes,No,No
62,36,83,4,2.4,Prof,0,Yes,No,No,No,No
51,26,52,4,1.8,Prof,0,No,No,Yes,No,No
32,6,31,2,2,Prof,0,No,No,Yes,Yes,No
27,3,135,3,2.7,Prof,449,No,No,No,Yes,Yes
62,37,98,1,0.9,Under,151,No,No,Yes,No,No
66,41,14,4,0.6,Grad,0,No,No,No,No,No
53,27,64,4,2.6,Under,0,No,No,Yes,Yes,No
49,25,109,2,6.8,Under,0,No,No,No,No,No
65,40,118,1,1.3,Under,333,No,Yes,Yes,Yes,No
30,5,80,4,2.2,Grad,0,Yes,No,Yes,No,No
60,34,51,3,1.4,Prof,0,No,No,No,No,No
30,6,115,4,3.8,Grad,0,No,No,Yes,No,Yes
54,28,83,1,2.4,Under,0,No,No,Yes,No,No
54,28,90,1,0.3,Under,0,No,No,Yes,No,No
37,12,28,4,1.7,Under,0,Yes,Yes,Yes,No,No
32,7,82,2,2.5,Under,221,No,No,Yes,Yes,No
51,27,24,3,0.4,Under,0,No,No,Yes,Yes,No
46,22,71,2,1.7,Under,0,No,No,Yes,Yes,No
41,17,80,1,0.3,Under,0,No,No,No,No,No
62,36,109,4,1.7,Prof,0,No,No,Yes,No,No
54,28,140,1,2.9,Under,0,No,No,Yes,No,No
52,27,39,4,0.2,Grad,0,Yes,No,Yes,No,No
51,25,39,1,1.2,Grad,98,No,No,Yes,No,No
24,-2,50,3,2.4,Grad,0,Yes,No,No,No,No
61,35,31,2,0.3,Under,0,No,No,Yes,No,No
55,25,35,3,1,Prof,144,No,No,Yes,Yes,No
37,11,44,4,0.2,Under,0,No,No,No,Yes,No
64,38,35,1,0.5,Prof,0,No,No,Yes,No,No
34,8,20,2,0.3,Under,106,No,No,Yes,Yes,No
31,7,10,4,0.7,Grad,0,No,No,Yes,No,No
42,18,83,4,2,Prof,0,No,No,Yes,No,No
47,22,203,2,8.8,Under,0,No,No,Yes,No,No
29,5,84,3,0.8,Under,0,No,No,No,No,No
34,8,41,4,0.8,Under,0,No,No,No,No,No
36,11,164,2,7.8,Under,0,No,No,Yes,Yes,No
34,10,152,2,6.5,Under,0,No,No,No,No,No
26,2,62,4,1.6,Under,0,Yes,No,No,No,No
48,24,12,4,1,Under,89,No,No,No,No,No
47,23,28,4,0.6,Under,0,No,No,Yes,No,No
39,13,52,1,2,Under,0,No,No,No,Yes,No
62,37,19,3,1.3,Grad,97,No,No,Yes,No,No
34,9,35,3,1.3,Under,0,No,No,No,No,No
43,19,28,4,0.3,Under,96,No,No,Yes,No,No
55,30,70,3,2,Grad,0,No,No,Yes,Yes,No
65,40,140,1,0.9,Under,0,No,No,No,No,No
26,0,102,4,2.3,Prof,0,No,No,No,No,No
57,27,50,4,2,Prof,0,No,No,Yes,No,No
32,7,61,3,2.3,Under,205,No,No,Yes,Yes,No
35,9,188,2,3.7,Grad,259,No,No,Yes,No,Yes
63,33,178,4,9,Prof,0,No,No,No,No,Yes
49,25,44,4,0.9,Grad,194,No,No,Yes,No,No
23,-1,12,4,1,Under,0,Yes,No,No,Yes,No
30,6,69,4,3.4,Under,188,No,No,No,Yes,No
43,19,132,1,5,Under,0,No,No,No,No,No
39,14,128,2,3.9,Under,196,No,No,Yes,No,No
31,6,44,4,0.8,Under,122,No,No,Yes,No,No
65,39,44,1,0.5,Prof,0,No,No,Yes,Yes,No
34,8,34,2,2,Prof,0,Yes,No,Yes,No,No
37,12,132,2,3.9,Under,0,No,No,No,No,No
62,38,158,2,2.1,Under,0,No,No,No,Yes,No
33,9,83,1,0.1,Under,0,No,No,Yes,No,No
48,22,28,1,1.4,Prof,75,No,No,Yes,No,No
33,9,131,3,2.2,Prof,0,Yes,No,No,No,Yes
45,19,31,3,0.5,Grad,0,No,No,Yes,Yes,No
44,19,40,4,0,Grad,0,No,No,Yes,No,No
37,11,71,2,1.8,Under,127,Yes,No,No,No,No
31,5,42,2,2,Prof,0,No,No,Yes,No,No
56,31,35,3,0.1,Grad,114,No,No,No,No,No
30,4,81,2,0.2,Under,0,No,No,Yes,No,No
61,35,91,2,2,Under,0,No,No,Yes,No,No
32,7,129,4,5.2,Grad,0,No,No,No,Yes,Yes
51,27,75,1,2.7,Under,0,No,No,No,No,No
26,1,54,4,0.6,Grad,230,No,No,No,No,No
31,5,43,1,1.5,Under,0,No,No,No,No,No
43,18,94,4,1.1,Grad,0,No,No,No,No,No
57,32,84,4,1.3,Prof,0,No,No,No,Yes,No
42,18,34,1,2,Grad,0,Yes,No,No,No,No
48,23,15,4,0.8,Under,0,No,No,Yes,No,No
46,21,99,2,3.8,Prof,194,No,No,Yes,No,No
33,7,15,1,0.4,Grad,82,Yes,Yes,Yes,Yes,No
45,21,83,4,2,Prof,0,No,No,Yes,No,No
31,6,83,4,1.8,Prof,0,No,No,Yes,No,No
42,18,143,1,1.7,Under,0,Yes,No,Yes,No,No
56,30,81,4,2.6,Prof,0,No,No,Yes,No,No
63,39,39,1,1.9,Grad,0,No,No,No,No,No
42,18,158,2,0.4,Grad,277,No,No,No,Yes,Yes
50,24,62,1,1.4,Prof,0,No,No,No,No,No
31,6,64,2,0.1,Under,0,No,No,Yes,Yes,No
65,40,29,1,1.5,Grad,0,No,No,No,No,No
60,34,64,3,2.5,Under,0,No,No,Yes,No,No
34,10,21,4,0.7,Grad,0,No,No,Yes,No,No
62,32,142,2,2.8,Prof,0,No,No,No,Yes,Yes
56,30,64,3,2.5,Under,0,No,No,No,No,No
51,25,40,4,1.8,Under,0,Yes,No,No,Yes,No
44,19,61,3,2.7,Grad,0,No,No,No,No,No
41,16,44,1,0.3,Prof,0,No,No,No,No,No
43,16,78,3,2.67,Grad,161,No,No,Yes,Yes,No
25,0,25,2,0.9,Prof,0,No,No,No,No,No
40,16,125,2,1.9,Under,0,No,No,No,Yes,No
53,29,63,2,1,Prof,0,No,No,Yes,No,No
54,30,54,1,1.6,Prof,185,No,No,Yes,No,No
36,12,92,2,0,Under,184,No,No,No,No,No
26,2,119,2,0.6,Under,381,No,No,Yes,Yes,No
35,11,40,1,2.4,Grad,0,No,No,Yes,No,No
29,4,41,1,1,Under,0,No,No,No,No,No
35,11,81,2,0,Under,0,No,No,Yes,Yes,No
28,4,101,3,2.5,Under,270,No,No,No,No,No
48,24,25,4,0.5,Grad,0,No,No,No,No,No
46,20,55,1,1.5,Grad,0,Yes,No,No,No,No
31,7,43,1,2.1,Prof,166,No,No,No,Yes,No
40,16,98,2,1.8,Grad,98,No,No,Yes,No,No
27,1,112,4,2.3,Prof,402,No,No,Yes,Yes,No
32,2,69,4,4,Prof,102,No,No,Yes,No,No
67,43,79,4,1.7,Grad,215,No,Yes,Yes,Yes,No
24,-2,118,2,7.2,Under,0,Yes,No,Yes,No,No
45,18,81,3,2.67,Grad,251,No,No,Yes,Yes,No
26,0,19,1,0.1,Grad,121,No,No,Yes,No,No
42,17,139,2,2.9,Prof,0,No,No,Yes,No,Yes
65,40,63,3,0.5,Grad,0,No,No,Yes,No,No
59,33,102,2,1.4,Under,0,No,No,Yes,No,No
30,5,40,4,1.7,Grad,0,No,No,Yes,No,No
32,6,44,1,0.3,Under,81,No,No,Yes,Yes,No
36,12,59,3,2,Under,216,No,No,No,No,No
48,24,224,2,6.67,Under,0,No,Yes,Yes,Yes,No
56,31,64,2,2.3,Prof,0,No,No,No,No,No
44,20,129,2,3.3,Under,0,No,No,Yes,No,No
60,34,43,1,1.4,Under,0,No,No,Yes,Yes,No
51,27,12,3,0.4,Under,0,Yes,Yes,Yes,Yes,No
34,10,53,3,2.6,Grad,0,No,No,Yes,No,No
45,21,39,2,2.1,Prof,0,No,No,No,Yes,No
47,23,65,1,0,Under,0,No,No,No,No,No
29,5,18,1,0.4,Prof,94,No,No,Yes,Yes,No
52,28,55,1,1.6,Prof,0,No,No,No,No,No
61,35,60,1,2.5,Prof,0,No,No,Yes,No,No
40,14,42,2,0.3,Under,187,No,No,Yes,No,No
24,0,44,3,0.1,Grad,0,No,No,No,No,No
33,7,111,2,1.3,Under,0,No,No,Yes,No,No
33,8,62,1,1,Under,0,No,No,Yes,No,No
52,26,44,2,0.8,Prof,148,No,No,No,Yes,No
40,14,69,1,1.5,Prof,0,No,No,No,No,No
45,20,62,3,0.8,Prof,172,No,No,Yes,No,No
27,3,35,1,1.8,Grad,0,No,No,No,No,No
38,13,91,1,2.8,Under,0,No,No,Yes,Yes,No
50,26,12,1,0.2,Under,96,No,No,No,No,No
41,15,89,3,0.1,Under,292,No,No,Yes,No,No
60,34,65,4,1.7,Grad,0,Yes,No,Yes,No,No
64,34,179,2,4.5,Prof,400,No,No,No,No,Yes
34,8,82,2,1.5,Prof,0,Yes,Yes,Yes,Yes,No
30,6,48,1,1.2,Under,0,No,No,Yes,No,No
31,4,20,4,1.5,Grad,0,No,No,Yes,No,No
41,15,91,1,2.8,Prof,330,Yes,No,Yes,No,No
61,37,122,2,6,Under,0,No,No,Yes,No,No
42,18,22,1,1.4,Prof,0,No,No,Yes,No,No
48,23,43,2,1.3,Under,0,No,No,Yes,No,No
59,34,38,4,1.7,Under,0,No,No,No,Yes,No
57,33,61,3,2.67,Under,0,No,No,Yes,No,No
37,13,33,4,0.4,Grad,0,No,No,No,No,No
53,27,145,1,2.9,Under,345,No,No,No,No,No
53,27,170,1,1,Under,0,No,No,Yes,No,No
26,2,55,3,0.7,Grad,0,No,No,Yes,No,No
39,14,40,1,2.5,Prof,0,No,No,Yes,No,No
35,11,68,2,0,Under,126,No,No,No,Yes,No
59,33,53,3,2.5,Under,0,No,No,Yes,No,No
43,18,63,3,0.8,Prof,0,Yes,No,No,No,No
39,15,123,2,2.2,Under,92,No,No,No,Yes,No
49,24,13,2,0,Under,0,No,No,Yes,No,No
47,23,12,4,0.2,Under,102,No,No,No,Yes,No
41,17,53,2,2.5,Under,102,No,No,Yes,No,No
57,33,79,1,2.7,Grad,294,No,No,Yes,Yes,No
42,17,89,1,0.1,Grad,170,No,No,Yes,No,No
61,36,188,1,9.3,Grad,0,No,No,No,No,Yes
56,26,62,3,1.4,Prof,0,No,No,Yes,No,No
29,3,123,3,5.6,Prof,428,No,No,Yes,No,Yes
25,-1,40,3,2.4,Grad,0,No,No,Yes,No,No
32,8,119,4,5,Prof,0,No,No,Yes,No,Yes
37,12,123,4,3.1,Grad,253,No,Yes,Yes,Yes,Yes
31,5,23,1,0.4,Grad,0,No,No,Yes,Yes,No
38,14,62,1,1.5,Prof,255,No,No,Yes,No,No
40,14,69,3,2.1,Under,106,No,No,Yes,No,No
61,36,124,2,3.9,Under,0,Yes,No,No,Yes,No
50,26,52,4,0.1,Prof,0,No,No,No,No,No
32,7,134,2,3.1,Under,0,No,No,No,No,No
62,36,58,1,0.8,Grad,0,No,No,No,No,No
62,37,45,3,0.5,Grad,200,No,No,Yes,Yes,No
40,15,75,4,1.1,Grad,0,No,No,Yes,No,No
59,34,23,4,0.4,Grad,78,No,No,No,No,No
43,19,123,3,1.3,Under,0,No,No,Yes,No,Yes
62,37,48,3,2.2,Under,0,No,No,No,No,No
48,22,145,1,0.3,Under,140,No,No,Yes,No,No
29,5,31,1,1,Prof,0,No,No,No,No,No
58,32,38,3,2.2,Prof,0,No,No,Yes,No,No
43,18,78,4,1.9,Prof,0,No,No,No,No,No
39,15,94,2,1.9,Under,0,No,No,Yes,No,No
33,7,84,1,2.9,Prof,0,No,No,Yes,No,No
40,15,22,1,0.6,Prof,0,No,No,Yes,No,No
28,3,78,4,0.2,Under,0,No,No,Yes,Yes,No
38,11,75,3,2.33,Grad,0,No,No,Yes,No,No
65,40,71,3,2.2,Under,0,No,No,No,Yes,No
35,11,24,1,0.5,Prof,0,No,No,Yes,Yes,No
29,5,112,2,4.33,Under,0,No,No,Yes,Yes,No
61,35,53,1,2.8,Grad,167,No,No,Yes,No,No
46,21,41,1,0.5,Prof,0,No,No,No,No,No
50,23,25,1,0.5,Grad,0,No,No,Yes,No,No
60,33,42,4,2.5,Grad,194,No,No,Yes,No,No
54,27,51,3,1,Grad,113,Yes,Yes,Yes,Yes,No
43,18,19,2,0.3,Grad,0,No,No,Yes,No,No
38,14,90,2,0,Under,258,Yes,Yes,Yes,Yes,No
46,22,89,4,1.4,Grad,0,No,No,Yes,No,No
64,39,22,3,0.5,Under,0,Yes,Yes,Yes,Yes,No
24,0,119,1,1.5,Under,0,No,No,Yes,No,No
39,13,93,4,3.6,Prof,0,No,No,Yes,No,Yes
34,8,18,4,0.3,Under,0,No,No,No,No,No
65,40,32,1,1.1,Prof,120,No,No,Yes,No,No
38,14,182,3,2.6,Prof,0,No,Yes,Yes,Yes,Yes
62,36,19,2,0.2,Prof,0,No,No,Yes,Yes,No
59,35,85,1,3.4,Prof,0,No,Yes,No,Yes,Yes
49,25,90,4,1.4,Grad,0,Yes,No,Yes,No,No
57,32,59,2,3.7,Under,134,No,No,Yes,No,No
64,38,84,1,2,Under,0,No,No,No,No,No
47,22,95,2,3.9,Grad,0,No,No,No,No,Yes
30,6,13,3,0.9,Prof,0,No,No,Yes,No,No
42,18,88,4,0.8,Under,0,No,No,Yes,Yes,No
53,28,34,2,0.6,Prof,0,No,No,Yes,Yes,No
50,24,11,4,0.6,Prof,0,No,No,No,Yes,No
62,38,80,4,1.7,Grad,0,No,No,No,No,No
34,10,41,1,1.33,Under,0,No,No,No,Yes,No
47,21,90,2,0.8,Prof,0,No,No,No,No,No
62,37,93,3,3,Prof,0,No,Yes,Yes,Yes,Yes
61,35,81,4,1.9,Grad,0,No,No,No,No,No
59,34,60,2,2.8,Under,0,No,No,Yes,No,No
47,21,39,3,0.6,Grad,0,No,No,Yes,Yes,No
65,39,22,3,0.7,Grad,0,No,No,No,No,No
56,32,32,2,0.8,Under,79,Yes,No,Yes,No,No
56,32,28,1,1.2,Prof,0,No,No,Yes,No,No
31,7,35,2,1,Grad,0,No,No,No,Yes,No
61,31,154,3,7.5,Prof,351,No,Yes,Yes,Yes,Yes
42,18,189,2,7.6,Under,0,No,No,Yes,No,No
44,19,40,4,1.9,Prof,84,No,No,No,No,No
47,21,88,2,1.7,Grad,0,No,No,Yes,No,No
30,6,124,2,0.6,Under,0,No,No,Yes,No,No
62,38,23,2,0.3,Prof,0,No,No,No,No,No
56,32,23,4,0.7,Under,0,No,No,Yes,Yes,No
25,-1,139,2,2,Under,0,No,No,No,Yes,No
53,28,173,4,2.7,Under,427,No,No,Yes,No,Yes
26,0,42,4,1.3,Prof,153,No,No,Yes,No,No
59,35,161,1,2.9,Under,160,No,No,No,Yes,No
62,36,28,3,0.7,Grad,0,No,No,Yes,No,No
58,32,191,4,5.2,Prof,194,No,No,No,Yes,Yes
40,14,42,2,0.3,Under,106,No,No,No,Yes,No
35,5,81,4,4,Prof,0,No,No,Yes,No,No
51,25,175,3,0.7,Under,312,No,No,No,No,Yes
41,15,82,3,0.1,Under,0,No,No,Yes,No,No
51,27,53,1,1.8,Prof,0,No,No,No,Yes,No
27,1,142,3,5.5,Under,0,No,No,No,No,Yes
46,21,42,4,1.9,Prof,0,No,No,Yes,No,No
46,20,64,4,2.9,Under,189,No,No,No,No,No
31,5,90,2,1.3,Under,0,Yes,No,Yes,No,No
58,32,44,1,0.8,Grad,0,No,No,No,No,No
42,18,29,1,0.3,Prof,0,No,No,Yes,No,No
59,35,93,2,1.6,Under,0,No,No,No,Yes,No
54,24,69,3,1.4,Prof,132,No,No,Yes,No,No
35,11,82,2,1.7,Grad,0,No,No,Yes,Yes,No
34,9,180,2,6.5,Prof,0,No,Yes,Yes,No,Yes
46,21,13,2,0.7,Prof,0,No,No,Yes,No,No
52,28,72,1,0,Under,178,No,No,No,No,No
55,30,54,3,1.7,Under,0,No,No,Yes,No,No
34,9,104,1,4.6,Under,0,No,No,Yes,Yes,No
57,32,44,2,1.9,Grad,157,No,No,No,No,No
45,19,40,1,0.2,Under,0,Yes,Yes,Yes,Yes,No
29,3,190,2,4.5,Under,246,No,No,Yes,Yes,No
49,23,64,4,2.6,Under,0,No,No,Yes,Yes,No
36,11,9,2,0.3,Grad,99,Yes,No,No,No,No
57,31,38,4,0.7,Grad,0,No,No,Yes,No,No
25,0,72,3,2.6,Prof,0,No,No,Yes,No,No
43,17,82,1,5.2,Under,79,No,No,Yes,No,No
27,2,48,2,1.6,Prof,119,Yes,No,Yes,No,No
54,28,82,4,2.6,Prof,294,No,No,No,No,No
53,26,14,2,1,Grad,83,No,No,No,No,No
55,29,162,1,2.9,Under,0,No,No,Yes,Yes,No
43,19,54,2,1.7,Under,0,No,No,Yes,No,No
35,11,90,2,0,Under,0,No,No,No,No,No
59,34,64,4,1.7,Under,0,No,No,No,No,No
42,18,65,3,2.1,Prof,0,No,No,Yes,Yes,No
51,25,113,2,6.3,Under,0,No,No,No,No,No
57,32,38,2,2.1,Prof,0,No,No,No,No,No
39,15,65,1,1.5,Prof,0,No,No,No,No,No
53,27,39,4,1.5,Prof,0,No,No,Yes,No,No
31,6,174,2,6.7,Under,0,No,No,Yes,Yes,No
33,3,59,2,1.75,Prof,0,No,No,Yes,No,No
38,14,43,2,1.7,Under,0,No,No,Yes,No,No
47,21,24,2,0.1,Prof,0,No,No,No,Yes,No
63,39,50,1,0,Grad,166,No,No,No,No,No
44,19,68,1,3.7,Prof,0,No,No,Yes,No,No
61,37,61,3,2,Prof,0,No,No,Yes,No,No
52,28,21,4,0.5,Grad,0,No,No,Yes,No,No
59,34,21,2,0.5,Grad,0,No,No,Yes,No,No
56,32,31,4,1.3,Under,0,No,No,No,No,No
58,33,70,4,0.7,Under,0,Yes,No,No,No,No
30,6,25,3,1,Grad,135,No,No,No,Yes,No
42,17,78,1,1,Prof,0,No,No,Yes,No,No
51,27,19,1,0.2,Under,0,No,No,No,No,No
60,35,23,1,0.3,Prof,0,No,No,Yes,No,No
30,4,40,4,0.8,Under,0,No,No,Yes,No,No
49,23,22,1,0.3,Prof,0,No,No,No,No,No
26,0,71,4,1.8,Grad,0,Yes,No,Yes,No,No
36,12,58,1,3.6,Grad,0,No,No,No,No,No
65,40,75,3,2.2,Under,0,No,No,Yes,No,No
27,0,40,1,2,Grad,110,No,No,No,Yes,No
60,35,155,1,1.5,Prof,0,No,No,No,Yes,Yes
32,6,83,4,2.2,Grad,0,No,No,No,No,No
46,20,99,3,1.1,Under,0,No,No,No,No,No
60,36,59,1,0,Grad,0,Yes,No,No,No,No
28,2,53,3,2.4,Grad,0,No,No,Yes,No,No
50,26,11,4,0.2,Under,0,Yes,No,No,No,No
52,28,179,4,4.2,Prof,0,No,No,No,No,Yes
29,-1,71,2,1.75,Prof,0,No,No,No,No,No
30,4,85,4,2.1,Prof,0,No,No,Yes,No,No
42,18,49,3,2.1,Prof,0,Yes,No,Yes,No,No
32,6,122,2,1.3,Under,0,No,No,Yes,Yes,No
40,15,171,2,3.3,Under,0,No,No,Yes,No,No
49,24,138,2,2.2,Grad,0,No,No,Yes,No,Yes
53,23,8,4,0.4,Prof,0,Yes,No,Yes,No,No
42,17,59,4,0.4,Under,0,No,No,Yes,No,No
38,14,49,3,2.8,Under,0,No,No,No,No,No
60,34,92,2,2,Under,0,No,No,No,No,No
27,3,75,4,0,Under,0,No,No,No,No,No
61,35,60,1,2.8,Grad,0,No,No,Yes,Yes,No
27,2,41,2,1.7,Grad,0,No,No,Yes,No,No
45,21,40,3,0.6,Grad,0,No,No,Yes,Yes,No
41,16,81,2,0.4,Under,146,No,No,Yes,Yes,No
44,20,52,1,0.8,Prof,196,No,No,No,Yes,No
38,14,25,4,1,Under,0,No,No,No,No,No
39,15,139,1,3.4,Under,353,No,No,Yes,No,No
48,22,54,1,1.2,Grad,0,No,No,No,No,No
47,22,81,1,2.9,Under,0,No,No,No,Yes,No
64,39,73,3,2.2,Under,0,Yes,No,No,Yes,No
27,0,30,4,1,Prof,0,No,No,Yes,Yes,No
66,41,59,3,2.4,Under,0,No,No,No,No,No
43,17,21,3,1.5,Under,0,No,No,No,No,No
34,9,65,3,0.7,Grad,104,No,No,Yes,No,No
28,2,41,3,1.1,Grad,161,No,No,Yes,No,No
52,28,52,4,0.1,Prof,121,No,No,No,No,No
45,20,84,4,1.1,Grad,180,No,No,Yes,No,No
24,-2,135,2,7.2,Under,0,No,No,Yes,No,No
39,14,18,4,0.2,Prof,0,Yes,No,No,No,No
40,16,34,1,0.7,Under,0,No,No,Yes,Yes,No
30,5,85,4,1.8,Prof,0,No,No,Yes,No,No
49,23,23,1,1.4,Prof,0,No,No,No,No,No
53,27,65,4,2.8,Grad,0,No,No,No,Yes,No
56,30,195,1,2.9,Under,0,No,No,No,No,No
50,24,40,4,2.6,Under,89,No,No,Yes,No,No
53,29,141,2,0.2,Prof,0,No,No,No,No,Yes
60,34,95,2,0.7,Grad,322,No,No,Yes,Yes,No
58,33,23,3,1.3,Grad,131,No,No,No,No,No
43,19,82,2,1.8,Grad,0,No,No,Yes,Yes,No
46,21,53,4,1.9,Prof,0,No,No,No,No,No
29,3,10,4,0.4,Under,87,No,No,Yes,Yes,No
56,30,75,1,1.9,Grad,125,No,No,Yes,No,No
48,23,23,4,0.4,Grad,122,No,No,No,No,No
61,36,133,1,2.6,Under,0,No,No,Yes,No,No
41,17,129,1,3.4,Under,0,No,No,No,Yes,No
35,11,85,4,0.1,Grad,131,No,No,No,No,No
48,23,168,2,2.8,Under,308,No,No,Yes,No,No
43,19,83,4,2,Prof,0,No,No,Yes,No,No
37,12,52,2,1.1,Grad,0,No,No,Yes,No,No
47,22,114,1,0.6,Under,0,Yes,Yes,Yes,Yes,No
29,3,81,1,2.9,Prof,0,No,No,No,No,No
63,38,32,1,1.5,Grad,0,No,No,No,No,No
43,19,63,3,2.1,Prof,0,No,No,No,No,No
57,32,70,3,1.6,Prof,0,No,No,No,No,No
55,31,20,2,0.3,Under,0,No,No,Yes,No,No
47,23,138,2,3.3,Under,0,No,No,Yes,Yes,No
58,34,63,4,1.6,Grad,0,No,No,No,No,No
53,28,85,1,1.3,Prof,118,No,No,Yes,No,No
59,35,180,2,6.5,Grad,0,Yes,Yes,Yes,Yes,Yes
46,22,80,4,2,Prof,0,No,No,Yes,No,No
41,15,53,1,0.7,Prof,0,No,No,Yes,No,No
46,20,72,2,1.7,Grad,75,No,No,Yes,No,No
44,18,123,3,5.9,Under,0,No,Yes,Yes,Yes,Yes
44,18,91,2,0.8,Prof,0,No,No,Yes,No,No
50,26,148,2,6.8,Under,0,No,No,Yes,No,No
51,25,163,2,1.3,Prof,0,No,No,Yes,No,Yes
55,30,28,4,0.1,Prof,149,No,No,Yes,Yes,No
37,12,193,1,8.6,Under,0,No,No,No,No,No
34,10,22,3,0.9,Prof,0,No,No,Yes,No,No
59,34,74,4,0.7,Under,0,No,No,Yes,Yes,No
45,20,70,4,1.9,Prof,0,No,No,Yes,Yes,No
30,4,11,1,0.1,Grad,0,No,No,Yes,Yes,No
32,8,61,3,2.6,Grad,0,No,No,No,No,No
61,37,41,1,0.8,Under,0,No,No,Yes,Yes,No
54,28,108,4,1.9,Grad,0,No,No,Yes,No,Yes
35,10,23,4,1.1,Prof,0,No,No,No,Yes,No
63,38,135,2,3.8,Prof,183,No,No,No,No,Yes
66,40,30,2,0.7,Prof,86,No,No,No,No,No
48,24,144,4,3.5,Grad,0,No,No,No,No,Yes
60,34,139,4,0.4,Under,0,No,No,Yes,No,Yes
41,17,143,2,2.7,Prof,209,No,No,Yes,No,Yes
31,7,44,1,1.2,Under,0,No,No,Yes,Yes,No
58,31,49,4,2.5,Grad,0,No,No,Yes,No,No
67,42,75,4,0.1,Grad,182,No,No,Yes,No,No
35,9,43,2,0.3,Under,0,No,No,Yes,No,No
40,14,59,3,0.5,Prof,0,No,No,Yes,No,No
