@relation UniversalBank-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Experience numeric
@attribute Income numeric
@attribute Family numeric
@attribute CCAvg numeric
@attribute Education {Under,Grad,Prof}
@attribute Mortgage numeric
@attribute SecuritiesAccount {Yes,No}
@attribute CDAccount {No,Yes}
@attribute Online {No,Yes}
@attribute CreditCard {No,Yes}
@attribute PersonalLoan {No,Yes}

@data
0.068182,0.065217,0.435185,1,0.23,Prof,0,No,No,No,No,No
0.772727,0.652174,0.194444,1,0.2,Prof,0,No,No,Yes,No,No
0.204545,0.217391,0.24537,0.666667,0.23,Under,0.322835,No,No,Yes,Yes,No
0.272727,0.26087,0.833333,0.333333,0.37,Grad,0.407874,No,No,Yes,No,Yes
0.909091,0.782609,0.787037,1,0.9,Prof,0,No,No,No,No,Yes
0.590909,0.608696,0.166667,1,0.09,Grad,0.305512,No,No,Yes,No,No
0,0.043478,0.018519,1,0.1,Under,0,Yes,No,No,Yes,No
0.159091,0.195652,0.282407,1,0.34,Under,0.296063,No,No,No,Yes,No
0.454545,0.478261,0.574074,0,0.5,Under,0,No,No,No,No,No
0.363636,0.369565,0.555556,0.333333,0.39,Under,0.308661,No,No,Yes,No,No
0.181818,0.195652,0.166667,1,0.08,Under,0.192126,No,No,Yes,No,No
0.954545,0.913043,0.166667,0,0.05,Prof,0,No,No,Yes,Yes,No
0.25,0.23913,0.12037,0.333333,0.2,Prof,0,Yes,No,Yes,No,No
0.318182,0.326087,0.574074,0.333333,0.39,Under,0,No,No,No,No,No
0.886364,0.891304,0.694444,0.333333,0.21,Under,0,No,No,No,Yes,No
0.227273,0.26087,0.347222,0,0.01,Under,0,No,No,Yes,No,No
0.568182,0.543478,0.092593,0,0.14,Prof,0.11811,No,No,Yes,No,No
0.227273,0.26087,0.569444,0.666667,0.22,Prof,0,Yes,No,No,No,Yes
0.5,0.478261,0.106481,0.666667,0.05,Grad,0,No,No,Yes,Yes,No
0.477273,0.478261,0.148148,1,0,Grad,0,No,No,Yes,No,No
0.318182,0.304348,0.291667,0.333333,0.18,Under,0.2,Yes,No,No,No,No
0.181818,0.173913,0.157407,0.333333,0.2,Prof,0,No,No,Yes,No,No
0.75,0.73913,0.125,0.666667,0.01,Grad,0.179528,No,No,No,No,No
0.159091,0.152174,0.337963,0.333333,0.02,Under,0,No,No,Yes,No,No
0.863636,0.826087,0.384259,0.333333,0.2,Under,0,No,No,Yes,No,No
0.204545,0.217391,0.560185,1,0.52,Grad,0,No,No,No,Yes,Yes
0.636364,0.652174,0.310185,0,0.27,Under,0,No,No,No,No,No
0.068182,0.086957,0.212963,1,0.06,Grad,0.362205,No,No,No,No,No
0.181818,0.173913,0.162037,0,0.15,Under,0,No,No,No,No,No
0.454545,0.456522,0.398148,1,0.11,Grad,0,No,No,No,No,No
0.772727,0.76087,0.351852,1,0.13,Prof,0,No,No,No,Yes,No
0.431818,0.456522,0.12037,0,0.2,Grad,0,Yes,No,No,No,No
0.568182,0.565217,0.032407,1,0.08,Under,0,No,No,Yes,No,No
0.522727,0.521739,0.421296,0.333333,0.38,Prof,0.305512,No,No,Yes,No,No
0.227273,0.217391,0.032407,0,0.04,Grad,0.129134,Yes,Yes,Yes,Yes,No
0.5,0.521739,0.347222,1,0.2,Prof,0,No,No,Yes,No,No
0.181818,0.195652,0.347222,1,0.18,Prof,0,No,No,Yes,No,No
0.431818,0.456522,0.625,0,0.17,Under,0,Yes,No,Yes,No,No
0.75,0.717391,0.337963,1,0.26,Prof,0,No,No,Yes,No,No
0.909091,0.913043,0.143519,0,0.19,Grad,0,No,No,No,No,No
0.431818,0.456522,0.694444,0.333333,0.04,Grad,0.43622,No,No,No,Yes,Yes
0.613636,0.586957,0.25,0,0.14,Prof,0,No,No,No,No,No
0.181818,0.195652,0.259259,0.333333,0.01,Under,0,No,No,Yes,Yes,No
0.954545,0.934783,0.097222,0,0.15,Grad,0,No,No,No,No,No
0.840909,0.804348,0.259259,0.666667,0.25,Under,0,No,No,Yes,No,No
0.25,0.282609,0.060185,1,0.07,Grad,0,No,No,Yes,No,No
0.886364,0.76087,0.62037,0.333333,0.28,Prof,0,No,No,No,Yes,Yes
0.75,0.717391,0.259259,0.666667,0.25,Under,0,No,No,No,No,No
0.636364,0.608696,0.148148,1,0.18,Under,0,Yes,No,No,Yes,No
0.477273,0.478261,0.24537,0.666667,0.27,Grad,0,No,No,No,No,No
0.409091,0.413043,0.166667,0,0.03,Prof,0,No,No,No,No,No
0.454545,0.413043,0.324074,0.666667,0.267,Grad,0.253543,No,No,Yes,Yes,No
0.045455,0.065217,0.078704,0.333333,0.09,Prof,0,No,No,No,No,No
0.386364,0.413043,0.541667,0.333333,0.19,Under,0,No,No,No,Yes,No
0.681818,0.695652,0.25463,0.333333,0.1,Prof,0,No,No,Yes,No,No
0.704545,0.717391,0.212963,0,0.16,Prof,0.291339,No,No,Yes,No,No
0.295455,0.326087,0.388889,0.333333,0,Under,0.289764,No,No,No,No,No
0.068182,0.108696,0.513889,0.333333,0.06,Under,0.6,No,No,Yes,Yes,No
0.272727,0.304348,0.148148,0,0.24,Grad,0,No,No,Yes,No,No
0.136364,0.152174,0.152778,0,0.1,Under,0,No,No,No,No,No
0.272727,0.304348,0.337963,0.333333,0,Under,0,No,No,Yes,Yes,No
0.113636,0.152174,0.430556,0.666667,0.25,Under,0.425197,No,No,No,No,No
0.568182,0.586957,0.078704,1,0.05,Grad,0,No,No,No,No,No
0.522727,0.5,0.217593,0,0.15,Grad,0,Yes,No,No,No,No
0.181818,0.217391,0.162037,0,0.21,Prof,0.261417,No,No,No,Yes,No
0.386364,0.413043,0.416667,0.333333,0.18,Grad,0.154331,No,No,Yes,No,No
0.090909,0.086957,0.481481,1,0.23,Prof,0.633071,No,No,Yes,Yes,No
0.204545,0.108696,0.282407,1,0.4,Prof,0.16063,No,No,Yes,No,No
1,1,0.328704,1,0.17,Grad,0.338583,No,Yes,Yes,Yes,No
0.022727,0.021739,0.509259,0.333333,0.72,Under,0,Yes,No,Yes,No,No
0.5,0.456522,0.337963,0.666667,0.267,Grad,0.395276,No,No,Yes,Yes,No
0.068182,0.065217,0.050926,0,0.01,Grad,0.190551,No,No,Yes,No,No
0.431818,0.434783,0.606481,0.333333,0.29,Prof,0,No,No,Yes,No,Yes
0.954545,0.934783,0.25463,0.666667,0.05,Grad,0,No,No,Yes,No,No
0.818182,0.782609,0.435185,0.333333,0.14,Under,0,No,No,Yes,No,No
0.159091,0.173913,0.148148,1,0.17,Grad,0,No,No,Yes,No,No
0.204545,0.195652,0.166667,0,0.03,Under,0.127559,No,No,Yes,Yes,No
0.295455,0.326087,0.236111,0.666667,0.2,Under,0.340157,No,No,No,No,No
0.568182,0.586957,1,0.333333,0.667,Under,0,No,Yes,Yes,Yes,No
0.75,0.73913,0.259259,0.333333,0.23,Prof,0,No,No,No,No,No
0.477273,0.5,0.560185,0.333333,0.33,Under,0,No,No,Yes,No,No
0.840909,0.804348,0.162037,0,0.14,Under,0,No,No,Yes,Yes,No
0.636364,0.652174,0.018519,0.666667,0.04,Under,0,Yes,Yes,Yes,Yes,No
0.25,0.282609,0.208333,0.666667,0.26,Grad,0,No,No,Yes,No,No
0.5,0.521739,0.143519,0.333333,0.21,Prof,0,No,No,No,Yes,No
0.545455,0.565217,0.263889,0,0,Under,0,No,No,No,No,No
0.136364,0.173913,0.046296,0,0.04,Prof,0.148031,No,No,Yes,Yes,No
0.659091,0.673913,0.217593,0,0.16,Prof,0,No,No,No,No,No
0.863636,0.826087,0.240741,0,0.25,Prof,0,No,No,Yes,No,No
0.386364,0.369565,0.157407,0.333333,0.03,Under,0.294488,No,No,Yes,No,No
0.022727,0.065217,0.166667,0.666667,0.01,Grad,0,No,No,No,No,No
0.227273,0.217391,0.476852,0.333333,0.13,Under,0,No,No,Yes,No,No
0.227273,0.23913,0.25,0,0.1,Under,0,No,No,Yes,No,No
0.659091,0.630435,0.166667,0.333333,0.08,Prof,0.233071,No,No,No,Yes,No
0.386364,0.369565,0.282407,0,0.15,Prof,0,No,No,No,No,No
0.5,0.5,0.25,0.666667,0.08,Prof,0.270866,No,No,Yes,No,No
0.090909,0.130435,0.125,0,0.18,Grad,0,No,No,No,No,No
0.340909,0.347826,0.384259,0,0.28,Under,0,No,No,Yes,Yes,No
0.613636,0.630435,0.018519,0,0.02,Under,0.151181,No,No,No,No,No
0.409091,0.391304,0.375,0.666667,0.01,Under,0.459843,No,No,Yes,No,No
0.840909,0.804348,0.263889,1,0.17,Grad,0,Yes,No,Yes,No,No
0.931818,0.804348,0.791667,0.333333,0.45,Prof,0.629921,No,No,No,No,Yes
0.25,0.23913,0.342593,0.333333,0.15,Prof,0,Yes,Yes,Yes,Yes,No
0.159091,0.195652,0.185185,0,0.12,Under,0,No,No,Yes,No,No
0.181818,0.152174,0.055556,1,0.15,Grad,0,No,No,Yes,No,No
0.409091,0.391304,0.384259,0,0.28,Prof,0.519685,Yes,No,Yes,No,No
0.863636,0.869565,0.527778,0.333333,0.6,Under,0,No,No,Yes,No,No
0.431818,0.456522,0.064815,0,0.14,Prof,0,No,No,Yes,No,No
0.568182,0.565217,0.162037,0.333333,0.13,Under,0,No,No,Yes,No,No
0.818182,0.804348,0.138889,1,0.17,Under,0,No,No,No,Yes,No
0.772727,0.782609,0.24537,0.666667,0.267,Under,0,No,No,Yes,No,No
0.318182,0.347826,0.115741,1,0.04,Grad,0,No,No,No,No,No
0.681818,0.652174,0.634259,0,0.29,Under,0.543307,No,No,No,No,No
0.681818,0.652174,0.75,0,0.1,Under,0,No,No,Yes,No,No
0.068182,0.108696,0.217593,0.666667,0.07,Grad,0,No,No,Yes,No,No
0.363636,0.369565,0.148148,0,0.25,Prof,0,No,No,Yes,No,No
0.272727,0.304348,0.277778,0.333333,0,Under,0.198425,No,No,No,Yes,No
0.818182,0.782609,0.208333,0.666667,0.25,Under,0,No,No,Yes,No,No
0.454545,0.456522,0.25463,0.666667,0.08,Prof,0,Yes,No,No,No,No
0.363636,0.391304,0.532407,0.333333,0.22,Under,0.144882,No,No,No,Yes,No
0.590909,0.586957,0.023148,0.333333,0,Under,0,No,No,Yes,No,No
0.545455,0.565217,0.018519,1,0.02,Under,0.16063,No,No,No,Yes,No
0.409091,0.434783,0.208333,0.333333,0.25,Under,0.16063,No,No,Yes,No,No
0.772727,0.782609,0.328704,0,0.27,Grad,0.462992,No,No,Yes,Yes,No
0.431818,0.434783,0.375,0,0.01,Grad,0.267717,No,No,Yes,No,No
0.863636,0.847826,0.833333,0,0.93,Grad,0,No,No,No,No,Yes
0.75,0.630435,0.25,0.666667,0.14,Prof,0,No,No,Yes,No,No
0.136364,0.130435,0.532407,0.666667,0.56,Prof,0.674016,No,No,Yes,No,Yes
0.045455,0.043478,0.148148,0.666667,0.24,Grad,0,No,No,Yes,No,No
0.204545,0.23913,0.513889,1,0.5,Prof,0,No,No,Yes,No,Yes
0.318182,0.326087,0.532407,1,0.31,Grad,0.398425,No,Yes,Yes,Yes,Yes
0.181818,0.173913,0.069444,0,0.04,Grad,0,No,No,Yes,Yes,No
0.340909,0.369565,0.25,0,0.15,Prof,0.401575,No,No,Yes,No,No
0.386364,0.369565,0.282407,0.666667,0.21,Under,0.166929,No,No,Yes,No,No
0.863636,0.847826,0.537037,0.333333,0.39,Under,0,Yes,No,No,Yes,No
0.613636,0.630435,0.203704,1,0.01,Prof,0,No,No,No,No,No
0.204545,0.217391,0.583333,0.333333,0.31,Under,0,No,No,No,No,No
0.886364,0.847826,0.231481,0,0.08,Grad,0,No,No,No,No,No
0.886364,0.869565,0.171296,0.666667,0.05,Grad,0.314961,No,No,Yes,Yes,No
0.386364,0.391304,0.310185,1,0.11,Grad,0,No,No,Yes,No,No
0.818182,0.804348,0.069444,1,0.04,Grad,0.122835,No,No,No,No,No
0.454545,0.478261,0.532407,0.666667,0.13,Under,0,No,No,Yes,No,Yes
0.886364,0.869565,0.185185,0.666667,0.22,Under,0,No,No,No,No,No
0.568182,0.543478,0.634259,0,0.03,Under,0.220472,No,No,Yes,No,No
0.136364,0.173913,0.106481,0,0.1,Prof,0,No,No,No,No,No
0.795455,0.76087,0.138889,0.666667,0.22,Prof,0,No,No,Yes,No,No
0.454545,0.456522,0.324074,1,0.19,Prof,0,No,No,No,No,No
0.363636,0.391304,0.398148,0.333333,0.19,Under,0,No,No,Yes,No,No
0.227273,0.217391,0.351852,0,0.29,Prof,0,No,No,Yes,No,No
0.386364,0.391304,0.064815,0,0.06,Prof,0,No,No,Yes,No,No
0.113636,0.130435,0.324074,1,0.02,Under,0,No,No,Yes,Yes,No
0.340909,0.304348,0.310185,0.666667,0.233,Grad,0,No,No,Yes,No,No
0.954545,0.934783,0.291667,0.666667,0.22,Under,0,No,No,No,Yes,No
0.272727,0.304348,0.074074,0,0.05,Prof,0,No,No,Yes,Yes,No
0.136364,0.173913,0.481481,0.333333,0.433,Under,0,No,No,Yes,Yes,No
0.863636,0.826087,0.208333,0,0.28,Grad,0.262992,No,No,Yes,No,No
0.522727,0.521739,0.152778,0,0.05,Prof,0,No,No,No,No,No
0.613636,0.565217,0.078704,0,0.05,Grad,0,No,No,Yes,No,No
0.840909,0.782609,0.157407,1,0.25,Grad,0.305512,No,No,Yes,No,No
0.704545,0.652174,0.199074,0.666667,0.1,Grad,0.177953,Yes,Yes,Yes,Yes,No
0.454545,0.456522,0.050926,0.333333,0.03,Grad,0,No,No,Yes,No,No
0.340909,0.369565,0.37963,0.333333,0,Under,0.406299,Yes,Yes,Yes,Yes,No
0.522727,0.543478,0.375,1,0.14,Grad,0,No,No,Yes,No,No
0.931818,0.913043,0.064815,0.666667,0.05,Under,0,Yes,Yes,Yes,Yes,No
0.022727,0.065217,0.513889,0,0.15,Under,0,No,No,Yes,No,No
0.363636,0.347826,0.393519,1,0.36,Prof,0,No,No,Yes,No,Yes
0.25,0.23913,0.046296,1,0.03,Under,0,No,No,No,No,No
0.954545,0.934783,0.111111,0,0.11,Prof,0.188976,No,No,Yes,No,No
0.340909,0.369565,0.805556,0.666667,0.26,Prof,0,No,Yes,Yes,Yes,Yes
0.886364,0.847826,0.050926,0.333333,0.02,Prof,0,No,No,Yes,Yes,No
0.818182,0.826087,0.356481,0,0.34,Prof,0,No,Yes,No,Yes,Yes
0.590909,0.608696,0.37963,1,0.14,Grad,0,Yes,No,Yes,No,No
0.772727,0.76087,0.236111,0.333333,0.37,Under,0.211024,No,No,Yes,No,No
0.931818,0.891304,0.351852,0,0.2,Under,0,No,No,No,No,No
0.545455,0.543478,0.402778,0.333333,0.39,Grad,0,No,No,No,No,Yes
0.159091,0.195652,0.023148,0.666667,0.09,Prof,0,No,No,Yes,No,No
0.431818,0.456522,0.37037,1,0.08,Under,0,No,No,Yes,Yes,No
0.681818,0.673913,0.12037,0.333333,0.06,Prof,0,No,No,Yes,Yes,No
0.613636,0.586957,0.013889,1,0.06,Prof,0,No,No,No,Yes,No
0.886364,0.891304,0.333333,1,0.17,Grad,0,No,No,No,No,No
0.25,0.282609,0.152778,0,0.133,Under,0,No,No,No,Yes,No
0.545455,0.521739,0.37963,0.333333,0.08,Prof,0,No,No,No,No,No
0.886364,0.869565,0.393519,0.666667,0.3,Prof,0,No,Yes,Yes,Yes,Yes
0.863636,0.826087,0.337963,1,0.19,Grad,0,No,No,No,No,No
0.818182,0.804348,0.240741,0.333333,0.28,Under,0,No,No,Yes,No,No
0.545455,0.521739,0.143519,0.666667,0.06,Grad,0,No,No,Yes,Yes,No
0.954545,0.913043,0.064815,0.666667,0.07,Grad,0,No,No,No,No,No
0.75,0.76087,0.111111,0.333333,0.08,Under,0.124409,Yes,No,Yes,No,No
0.75,0.76087,0.092593,0,0.12,Prof,0,No,No,Yes,No,No
0.181818,0.217391,0.125,0.333333,0.1,Grad,0,No,No,No,Yes,No
0.863636,0.73913,0.675926,0.666667,0.75,Prof,0.552756,No,Yes,Yes,Yes,Yes
0.431818,0.456522,0.837963,0.333333,0.76,Under,0,No,No,Yes,No,No
0.477273,0.478261,0.148148,1,0.19,Prof,0.132283,No,No,No,No,No
0.545455,0.521739,0.37037,0.333333,0.17,Grad,0,No,No,Yes,No,No
0.159091,0.195652,0.537037,0.333333,0.06,Under,0,No,No,Yes,No,No
0.886364,0.891304,0.069444,0.333333,0.03,Prof,0,No,No,No,No,No
0.75,0.76087,0.069444,1,0.07,Under,0,No,No,Yes,Yes,No
0.045455,0.043478,0.606481,0.333333,0.2,Under,0,No,No,No,Yes,No
0.681818,0.673913,0.763889,1,0.27,Under,0.672441,No,No,Yes,No,Yes
0.068182,0.065217,0.157407,1,0.13,Prof,0.240945,No,No,Yes,No,No
0.818182,0.826087,0.708333,0,0.29,Under,0.251969,No,No,No,Yes,No
0.886364,0.847826,0.092593,0.666667,0.07,Grad,0,No,No,Yes,No,No
0.795455,0.76087,0.847222,1,0.52,Prof,0.305512,No,No,No,Yes,Yes
0.386364,0.369565,0.157407,0.333333,0.03,Under,0.166929,No,No,No,Yes,No
0.272727,0.173913,0.337963,1,0.4,Prof,0,No,No,Yes,No,No
0.636364,0.608696,0.773148,0.666667,0.07,Under,0.491339,No,No,No,No,Yes
0.409091,0.391304,0.342593,0.666667,0.01,Under,0,No,No,Yes,No,No
0.636364,0.652174,0.208333,0,0.18,Prof,0,No,No,No,Yes,No
0.090909,0.086957,0.62037,0.666667,0.55,Under,0,No,No,No,No,Yes
0.522727,0.521739,0.157407,1,0.19,Prof,0,No,No,Yes,No,No
0.522727,0.5,0.259259,1,0.29,Under,0.297638,No,No,No,No,No
0.181818,0.173913,0.37963,0.333333,0.13,Under,0,Yes,No,Yes,No,No
0.795455,0.76087,0.166667,0,0.08,Grad,0,No,No,No,No,No
0.431818,0.456522,0.097222,0,0.03,Prof,0,No,No,Yes,No,No
0.818182,0.826087,0.393519,0.333333,0.16,Under,0,No,No,No,Yes,No
0.704545,0.586957,0.282407,0.666667,0.14,Prof,0.207874,No,No,Yes,No,No
0.272727,0.304348,0.342593,0.333333,0.17,Grad,0,No,No,Yes,Yes,No
0.25,0.26087,0.796296,0.333333,0.65,Prof,0,No,Yes,Yes,No,Yes
0.522727,0.521739,0.023148,0.333333,0.07,Prof,0,No,No,Yes,No,No
0.659091,0.673913,0.296296,0,0,Under,0.280315,No,No,No,No,No
0.727273,0.717391,0.212963,0.666667,0.17,Under,0,No,No,Yes,No,No
0.25,0.26087,0.444444,0,0.46,Under,0,No,No,Yes,Yes,No
0.772727,0.76087,0.166667,0.333333,0.19,Grad,0.247244,No,No,No,No,No
0.5,0.478261,0.148148,0,0.02,Under,0,Yes,Yes,Yes,Yes,No
0.136364,0.130435,0.842593,0.333333,0.45,Under,0.387402,No,No,Yes,Yes,No
0.590909,0.565217,0.259259,1,0.26,Under,0,No,No,Yes,Yes,No
0.295455,0.304348,0.00463,0.333333,0.03,Grad,0.155906,Yes,No,No,No,No
0.772727,0.73913,0.138889,1,0.07,Grad,0,No,No,Yes,No,No
0.045455,0.065217,0.296296,0.666667,0.26,Prof,0,No,No,Yes,No,No
0.454545,0.434783,0.342593,0,0.52,Under,0.124409,No,No,Yes,No,No
0.090909,0.108696,0.185185,0.333333,0.16,Prof,0.187402,Yes,No,Yes,No,No
0.704545,0.673913,0.342593,1,0.26,Prof,0.462992,No,No,No,No,No
0.681818,0.630435,0.027778,0.333333,0.1,Grad,0.130709,No,No,No,No,No
0.727273,0.695652,0.712963,0,0.29,Under,0,No,No,Yes,Yes,No
0.454545,0.478261,0.212963,0.333333,0.17,Under,0,No,No,Yes,No,No
0.272727,0.304348,0.37963,0.333333,0,Under,0,No,No,No,No,No
0.818182,0.804348,0.259259,1,0.17,Under,0,No,No,No,No,No
0.431818,0.456522,0.263889,0.666667,0.21,Prof,0,No,No,Yes,Yes,No
0.636364,0.608696,0.486111,0.333333,0.63,Under,0,No,No,No,No,No
0.772727,0.76087,0.138889,0.333333,0.21,Prof,0,No,No,No,No,No
0.363636,0.391304,0.263889,0,0.15,Prof,0,No,No,No,No,No
0.681818,0.652174,0.143519,1,0.15,Prof,0,No,No,Yes,No,No
0.181818,0.195652,0.768519,0.333333,0.67,Under,0,No,No,Yes,Yes,No
0.227273,0.130435,0.236111,0.333333,0.175,Prof,0,No,No,Yes,No,No
0.340909,0.369565,0.162037,0.333333,0.17,Under,0,No,No,Yes,No,No
0.545455,0.521739,0.074074,0.333333,0.01,Prof,0,No,No,No,Yes,No
0.909091,0.913043,0.194444,0,0,Grad,0.261417,No,No,No,No,No
0.477273,0.478261,0.277778,0,0.37,Prof,0,No,No,Yes,No,No
0.863636,0.869565,0.24537,0.666667,0.2,Prof,0,No,No,Yes,No,No
0.659091,0.673913,0.060185,1,0.05,Grad,0,No,No,Yes,No,No
0.818182,0.804348,0.060185,0.333333,0.05,Grad,0,No,No,Yes,No,No
0.75,0.76087,0.106481,1,0.13,Under,0,No,No,No,No,No
0.795455,0.782609,0.287037,1,0.07,Under,0,Yes,No,No,No,No
0.159091,0.195652,0.078704,0.666667,0.1,Grad,0.212598,No,No,No,Yes,No
0.431818,0.434783,0.324074,0,0.1,Prof,0,No,No,Yes,No,No
0.636364,0.652174,0.050926,0,0.02,Under,0,No,No,No,No,No
0.840909,0.826087,0.069444,0,0.03,Prof,0,No,No,Yes,No,No
0.159091,0.152174,0.148148,1,0.08,Under,0,No,No,Yes,No,No
0.590909,0.565217,0.064815,0,0.03,Prof,0,No,No,No,No,No
0.068182,0.065217,0.291667,1,0.18,Grad,0,Yes,No,Yes,No,No
0.295455,0.326087,0.231481,0,0.36,Grad,0,No,No,No,No,No
0.954545,0.934783,0.310185,0.666667,0.22,Under,0,No,No,Yes,No,No
0.090909,0.065217,0.148148,0,0.2,Grad,0.173228,No,No,No,Yes,No
0.840909,0.826087,0.680556,0,0.15,Prof,0,No,No,No,Yes,Yes
0.204545,0.195652,0.347222,1,0.22,Grad,0,No,No,No,No,No
0.522727,0.5,0.421296,0.666667,0.11,Under,0,No,No,No,No,No
0.840909,0.847826,0.236111,0,0,Grad,0,Yes,No,No,No,No
0.113636,0.108696,0.208333,0.666667,0.24,Grad,0,No,No,Yes,No,No
0.613636,0.630435,0.013889,1,0.02,Under,0,Yes,No,No,No,No
0.659091,0.673913,0.791667,1,0.42,Prof,0,No,No,No,No,Yes
0.136364,0.043478,0.291667,0.333333,0.175,Prof,0,No,No,No,No,No
0.159091,0.152174,0.356481,1,0.21,Prof,0,No,No,Yes,No,No
0.431818,0.456522,0.189815,0.666667,0.21,Prof,0,Yes,No,Yes,No,No
0.204545,0.195652,0.527778,0.333333,0.13,Under,0,No,No,Yes,Yes,No
0.386364,0.391304,0.75463,0.333333,0.33,Under,0,No,No,Yes,No,No
0.590909,0.586957,0.601852,0.333333,0.22,Grad,0,No,No,Yes,No,Yes
0.681818,0.565217,0,1,0.04,Prof,0,Yes,No,Yes,No,No
0.431818,0.434783,0.236111,1,0.04,Under,0,No,No,Yes,No,No
0.340909,0.369565,0.189815,0.666667,0.28,Under,0,No,No,No,No,No
0.840909,0.804348,0.388889,0.333333,0.2,Under,0,No,No,No,No,No
0.090909,0.130435,0.310185,1,0,Under,0,No,No,No,No,No
0.863636,0.826087,0.240741,0,0.28,Grad,0,No,No,Yes,Yes,No
0.090909,0.108696,0.152778,0.333333,0.17,Grad,0,No,No,Yes,No,No
0.5,0.521739,0.148148,0.666667,0.06,Grad,0,No,No,Yes,Yes,No
0.409091,0.413043,0.337963,0.333333,0.04,Under,0.229921,No,No,Yes,Yes,No
0.477273,0.5,0.203704,0,0.08,Prof,0.308661,No,No,No,Yes,No
0.340909,0.369565,0.078704,1,0.1,Under,0,No,No,No,No,No
0.363636,0.391304,0.606481,0,0.34,Under,0.555906,No,No,Yes,No,No
0.568182,0.543478,0.212963,0,0.12,Grad,0,No,No,No,No,No
0.545455,0.543478,0.337963,0,0.29,Under,0,No,No,No,Yes,No
0.931818,0.913043,0.300926,0.666667,0.22,Under,0,Yes,No,No,Yes,No
0.090909,0.065217,0.101852,1,0.1,Prof,0,No,No,Yes,Yes,No
0.977273,0.956522,0.236111,0.666667,0.24,Under,0,No,No,No,No,No
0.454545,0.434783,0.060185,0.666667,0.15,Under,0,No,No,No,No,No
0.25,0.26087,0.263889,0.666667,0.07,Grad,0.16378,No,No,Yes,No,No
0.113636,0.108696,0.152778,0.666667,0.11,Grad,0.253543,No,No,Yes,No,No
0.659091,0.673913,0.203704,1,0.01,Prof,0.190551,No,No,No,No,No
0.5,0.5,0.351852,1,0.11,Grad,0.283465,No,No,Yes,No,No
0.022727,0.021739,0.587963,0.333333,0.72,Under,0,No,No,Yes,No,No
0.363636,0.369565,0.046296,1,0.02,Prof,0,Yes,No,No,No,No
0.386364,0.413043,0.12037,0,0.07,Under,0,No,No,Yes,Yes,No
0.159091,0.173913,0.356481,1,0.18,Prof,0,No,No,Yes,No,No
0.590909,0.565217,0.069444,0,0.14,Prof,0,No,No,No,No,No
0.681818,0.652174,0.263889,1,0.28,Grad,0,No,No,No,Yes,No
0.75,0.717391,0.865741,0,0.29,Under,0,No,No,No,No,No
0.613636,0.586957,0.148148,1,0.26,Under,0.140157,No,No,Yes,No,No
0.681818,0.695652,0.615741,0.333333,0.02,Prof,0,No,No,No,No,Yes
0.840909,0.804348,0.402778,0.333333,0.07,Grad,0.507087,No,No,Yes,Yes,No
0.795455,0.782609,0.069444,0.666667,0.13,Grad,0.206299,No,No,No,No,No
0.454545,0.478261,0.342593,0.333333,0.18,Grad,0,No,No,Yes,Yes,No
0.522727,0.521739,0.208333,1,0.19,Prof,0,No,No,No,No,No
0.136364,0.130435,0.009259,1,0.04,Under,0.137008,No,No,Yes,Yes,No
0.75,0.717391,0.310185,0,0.19,Grad,0.19685,No,No,Yes,No,No
0.568182,0.565217,0.069444,1,0.04,Grad,0.192126,No,No,No,No,No
0.863636,0.847826,0.578704,0,0.26,Under,0,No,No,Yes,No,No
0.409091,0.434783,0.560185,0,0.34,Under,0,No,No,No,Yes,No
0.272727,0.304348,0.356481,1,0.01,Grad,0.206299,No,No,No,No,No
0.568182,0.565217,0.740741,0.333333,0.28,Under,0.485039,No,No,Yes,No,No
0.454545,0.478261,0.347222,1,0.2,Prof,0,No,No,Yes,No,No
0.318182,0.326087,0.203704,0.333333,0.11,Grad,0,No,No,Yes,No,No
0.545455,0.543478,0.490741,0,0.06,Under,0,Yes,Yes,Yes,Yes,No
0.136364,0.130435,0.337963,0,0.29,Prof,0,No,No,No,No,No
0.909091,0.891304,0.111111,0,0.15,Grad,0,No,No,No,No,No
0.454545,0.478261,0.25463,0.666667,0.21,Prof,0,No,No,No,No,No
0.772727,0.76087,0.287037,0.666667,0.16,Prof,0,No,No,No,No,No
0.727273,0.73913,0.055556,0.333333,0.03,Under,0,No,No,Yes,No,No
0.545455,0.565217,0.601852,0.333333,0.33,Under,0,No,No,Yes,Yes,No
0.795455,0.804348,0.25463,1,0.16,Grad,0,No,No,No,No,No
0.681818,0.673913,0.356481,0,0.13,Prof,0.185827,No,No,Yes,No,No
0.818182,0.826087,0.796296,0.333333,0.65,Grad,0,Yes,Yes,Yes,Yes,Yes
0.522727,0.543478,0.333333,1,0.2,Prof,0,No,No,Yes,No,No
0.409091,0.391304,0.208333,0,0.07,Prof,0,No,No,Yes,No,No
0.522727,0.5,0.296296,0.333333,0.17,Grad,0.11811,No,No,Yes,No,No
0.477273,0.456522,0.532407,0.666667,0.59,Under,0,No,Yes,Yes,Yes,Yes
0.477273,0.456522,0.384259,0.333333,0.08,Prof,0,No,No,Yes,No,No
0.613636,0.630435,0.648148,0.333333,0.68,Under,0,No,No,Yes,No,No
