@relation 'd-weka.filters.unsupervised.attribute.StringToNominal-R12,14-weka.filters.unsupervised.attribute.NumericToNominal-R1-weka.filters.unsupervised.attribute.Remove-R8,10,13-14-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace객실등급-R1-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace생존여부-R2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace성별-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace나이-R4-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace동승_형제_배우자수-R5-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace동승_부모_자녀수-R6-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace요금-R7-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace탑승위치-R8-weka.filters.unsupervised.attribute.RenameAttribute-find([굚s굚S]+)-replace구명보트번호-Rlast-weka.filters.unsupervised.attribute.RenameNominalValues-R1-N1:1등급,2:2등급,3:3등급-weka.filters.unsupervised.attribute.RenameNominalValues-R2-N0:사망,1:생존-weka.filters.unsupervised.attribute.RenameNominalValues-R3-Nfemale:여성,male:남성-weka.filters.unsupervised.attribute.Reorder-R1,3-last,2-weka.filters.unsupervised.attribute.Standardize'

@attribute 객실등급 {1등급,2등급,3등급}
@attribute 성별 {여성,남성}
@attribute 나이 numeric
@attribute 동승_형제_배우자수 numeric
@attribute 동승_부모_자녀수 numeric
@attribute 요금 numeric
@attribute 탑승위치 {C,Q,S}
@attribute 구명보트번호 {2,11,3,10,D,4,9,6,B,8,A,5,7,C,14,'5 9',13,1,15,'5 7','8 10',12,16,'13 15 B','C D','15 16','13 15'}
@attribute 생존여부 {사망,생존}

@data
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-1.240582,0.481104,-0.444829,-0.426089,C,C,생존
3등급,여성,-1.101824,0.481104,-0.444829,-0.426089,C,C,생존
3등급,여성,-0.061133,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,-0.824306,-0.478904,-0.444829,-0.493067,S,D,생존
3등급,여성,-0.269271,-0.478904,-0.444829,-0.491537,S,13,생존
3등급,남성,-0.616168,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,0.77142,-0.478904,-0.444829,-0.505625,S,?,사망
3등급,남성,0.632661,-0.478904,-0.444829,-0.490169,S,9,생존
3등급,남성,-0.616168,-0.478904,-0.444829,-0.492584,S,?,사망
3등급,남성,-0.095822,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,여성,-0.546788,-0.478904,-0.444829,-0.49355,S,13,생존
3등급,남성,2.159008,-0.478904,-0.444829,-0.522772,S,?,사망
3등급,남성,?,0.481104,-0.444829,-0.343816,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49202,Q,?,사망
3등급,여성,?,0.481104,-0.444829,-0.343816,Q,?,생존
3등급,남성,?,-0.478904,-0.444829,-0.493872,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.477409,-0.478904,-0.444829,-0.465052,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.49355,Q,D,생존
3등급,여성,?,-0.478904,-0.444829,-0.491054,Q,?,생존
3등급,여성,-0.546788,-0.478904,-0.444829,-0.493067,S,C,생존
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,B,생존
3등급,여성,?,-0.478904,-0.444829,-0.49202,Q,13,생존
3등급,남성,-1.448721,-0.478904,0.710492,-0.582022,S,13,생존
3등급,남성,-0.130512,-0.478904,-0.444829,-0.20809,S,?,사망
3등급,남성,0.8408,-0.478904,0.710492,-0.48091,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.502002,S,?,사망
3등급,여성,0.077626,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.493067,S,A,생존
3등급,남성,-0.685547,-0.478904,-0.444829,-0.465052,S,?,사망
3등급,여성,-0.477409,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,여성,-0.685547,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.685547,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.963065,-0.478904,-0.444829,-0.465212,S,?,사망
3등급,여성,0.077626,-0.478904,-0.444829,-0.475518,S,?,생존
3등급,여성,?,-0.478904,-0.444829,-0.495884,Q,?,사망
3등급,남성,-1.934376,2.401119,0.710492,-0.236105,S,?,사망
3등급,남성,-1.656859,2.401119,0.710492,-0.236105,S,?,사망
3등급,여성,-1.864997,2.401119,0.710492,-0.236105,S,?,사망
3등급,여성,-1.5181,2.401119,0.710492,-0.236105,S,?,사망
3등급,여성,-0.061133,-0.478904,4.176455,-0.236105,S,?,사망
3등급,남성,-2.003756,3.361127,0.710492,0.123497,S,?,사망
3등급,남성,-1.587479,3.361127,0.710492,0.123497,S,?,사망
3등급,남성,-1.934376,3.361127,0.710492,0.123497,S,?,사망
3등급,남성,-0.963065,3.361127,0.710492,0.123497,S,?,사망
3등급,남성,-1.101824,3.361127,0.710492,0.123497,S,?,사망
3등급,여성,0.77142,-0.478904,5.331776,0.123497,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.363137,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.474954,C,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-2.021101,0.481104,0.710492,-0.377144,S,?,사망
3등급,여성,-1.864997,0.481104,0.710492,-0.377144,S,?,사망
3등급,여성,-0.269271,-0.478904,1.865813,-0.377144,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.50804,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,-0.33865,0.481104,-0.444829,-0.493067,S,15,생존
3등급,남성,?,0.481104,0.710492,-0.211311,C,C,생존
3등급,여성,?,0.481104,0.710492,-0.211311,C,D,생존
3등급,여성,?,-0.478904,1.865813,-0.211311,C,D,생존
3등급,여성,?,-0.478904,-0.444829,-0.486063,Q,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,여성,-0.130512,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.33865,0.481104,-0.444829,-0.493067,S,?,사망
3등급,여성,-0.824306,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.487754,S,9,생존
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.893685,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.486546,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,0.563282,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-1.379341,3.361127,0.710492,-0.080575,Q,?,사망
3등급,남성,-1.795618,3.361127,0.710492,-0.080575,Q,?,사망
3등급,남성,-1.587479,3.361127,0.710492,-0.080575,Q,?,사망
3등급,남성,-1.934376,3.361127,0.710492,-0.080575,Q,?,사망
3등급,남성,-1.5181,3.361127,0.710492,-0.080575,Q,?,사망
3등급,여성,0.632661,-0.478904,5.331776,-0.080575,Q,?,사망
3등급,여성,-0.546788,-0.478904,-0.444829,0.123497,S,?,사망
3등급,남성,0.355144,-0.478904,-0.444829,-0.505625,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.494114,Q,13,생존
3등급,남성,?,-0.478904,-0.444829,-0.363137,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.363137,S,?,사망
3등급,남성,1.395835,0.481104,-0.444829,-0.363137,S,?,사망
3등급,여성,1.187697,0.481104,-0.444829,-0.363137,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,여성,-1.934376,0.481104,0.710492,-0.252769,S,?,사망
3등급,남성,-0.824306,0.481104,0.710492,-0.252769,S,?,사망
3등급,여성,0.77142,-0.478904,1.865813,-0.252769,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.487754,S,C,생존
3등급,남성,1.395835,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.963065,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,14,생존
3등급,남성,?,-0.478904,-0.444829,-0.176695,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.493952,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.496931,S,?,사망
3등급,남성,0.597972,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,남성,-1.067134,7.201157,1.865813,0.700453,S,?,사망
3등급,여성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,여성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,여성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,여성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,남성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,남성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,남성,?,7.201157,1.865813,0.700453,S,?,사망
3등급,남성,?,0.481104,9.95306,0.700453,S,?,사망
3등급,여성,?,0.481104,9.95306,0.700453,S,?,사망
3등급,남성,-0.40803,-0.478904,-0.444829,-0.46312,S,?,사망
3등급,여성,-0.616168,-0.478904,-0.444829,-0.495482,S,C,생존
3등급,남성,0.632661,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,?,1.441112,-0.444829,-0.224432,C,?,사망
3등급,남성,?,1.441112,-0.444829,-0.224432,C,?,사망
3등급,남성,?,1.441112,-0.444829,-0.224432,C,?,사망
3등급,여성,-2.003756,0.481104,0.710492,-0.320632,S,13,생존
3등급,여성,-0.40803,-0.478904,1.865813,-0.320632,S,13,생존
3등급,여성,-1.795618,0.481104,0.710492,-0.320632,S,13,생존
3등급,남성,-0.33865,-0.478904,-0.444829,-0.459739,S,11,생존
3등급,남성,-0.685547,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.37334,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.494033,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,-0.061133,-0.478904,-0.444829,-0.459739,S,11,생존
3등급,남성,?,-0.478904,-0.444829,-0.351545,S,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.492986,Q,?,생존
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,0.702041,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,여성,-0.824306,-0.478904,-0.444829,-0.498461,S,16,생존
3등급,남성,-1.795618,2.401119,1.865813,-0.104243,S,?,사망
3등급,남성,-1.379341,2.401119,1.865813,-0.104243,S,?,사망
3등급,여성,-1.448721,2.401119,1.865813,-0.104243,S,?,사망
3등급,여성,-1.934376,2.401119,1.865813,-0.104243,S,?,사망
3등급,남성,0.702041,0.481104,4.176455,-0.104243,S,?,사망
3등급,여성,1.048938,0.481104,4.176455,-0.104243,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,여성,?,-0.478904,-0.444829,-0.493872,Q,13,생존
3등급,남성,-0.754927,-0.478904,-0.444829,-0.495482,S,?,사망
3등급,남성,0.008247,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,0.147006,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,0.216385,-0.478904,-0.444829,-0.47592,C,?,사망
3등급,여성,-0.477409,-0.478904,-0.444829,-0.497414,S,C,생존
3등급,남성,-0.616168,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,2.124319,-0.478904,-0.444829,?,S,?,사망
3등급,남성,-0.754927,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,-0.546788,-0.478904,-0.444829,-0.453218,S,?,사망
3등급,남성,0.077626,-0.478904,-0.444829,-0.490169,S,9,생존
3등급,남성,-0.199891,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,여성,-1.934376,-0.478904,0.710492,-0.441143,S,?,사망
3등급,여성,-0.061133,0.481104,0.710492,-0.441143,S,?,사망
3등급,남성,-0.963065,-0.478904,-0.444829,-0.487754,S,B,생존
3등급,남성,0.979558,-0.478904,-0.444829,-0.490169,S,15,생존
3등급,남성,-0.33865,-0.478904,-0.444829,-0.507074,S,?,사망
3등급,남성,3.060941,-0.478904,-0.444829,-0.493067,S,?,사망
3등급,남성,-1.101824,-0.478904,-0.444829,-0.465052,S,13,생존
3등급,남성,-0.40803,-0.478904,-0.444829,-0.492665,S,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.492665,S,'13 15',생존
3등급,남성,0.285764,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-2.044225,-0.478904,0.710492,-0.478737,C,16,생존
3등급,남성,?,0.481104,-0.444829,-0.518908,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.518908,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,여성,-0.963065,0.481104,0.710492,-0.478737,C,14,생존
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,0.481104,-0.444829,-0.332224,S,?,사망
3등급,여성,?,0.481104,-0.444829,-0.332224,S,10,생존
3등급,남성,0.147006,-0.478904,-0.444829,-0.490169,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.49355,Q,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,0.042937,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,0.979558,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,-0.33865,-0.478904,-0.444829,-0.643283,S,15,생존
3등급,남성,?,-0.478904,-0.444829,-0.503612,C,?,사망
3등급,남성,-1.587479,0.481104,0.710492,-0.348728,C,C,생존
3등급,여성,-1.448721,0.481104,0.710492,-0.348728,C,C,생존
3등급,여성,-0.061133,-0.478904,1.865813,-0.348728,C,C,생존
3등급,남성,0.424523,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,여성,-0.824306,-0.478904,-0.444829,-0.453137,S,15,생존
3등급,여성,2.297767,-0.478904,-0.444829,-0.458048,S,15,생존
3등급,남성,?,0.481104,0.710492,-0.363137,S,?,사망
3등급,남성,-1.275272,0.481104,0.710492,-0.363137,S,?,사망
3등급,남성,0.736731,-0.478904,1.865813,-0.363137,S,?,사망
3등급,여성,-1.379341,-0.478904,1.865813,-0.176695,S,?,사망
3등급,남성,0.424523,0.481104,0.710492,-0.176695,S,?,사망
3등급,여성,0.008247,0.481104,0.710492,-0.176695,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,0.216385,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,-0.130512,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,1.187697,-0.478904,-0.444829,-0.469399,S,?,사망
3등급,여성,-0.824306,1.441112,-0.444829,-0.295515,S,?,사망
3등급,남성,0.077626,2.401119,-0.444829,-0.295515,S,?,사망
3등급,남성,-0.963065,1.441112,-0.444829,-0.295515,S,?,사망
3등급,여성,0.077626,0.481104,-0.444829,-0.295515,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.503693,C,'13 15',생존
3등급,남성,-0.685547,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,여성,-1.101824,-0.478904,-0.444829,-0.491537,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.490733,S,?,사망
3등급,남성,-0.546788,-0.478904,-0.444829,-0.469399,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.497414,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,0.181695,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,여성,0.563282,-0.478904,-0.444829,-0.503612,C,C,생존
3등급,남성,1.465214,-0.478904,-0.444829,-0.49355,S,?,사망
3등급,남성,-0.824306,0.481104,-0.444829,-0.517781,S,?,사망
3등급,남성,-0.616168,0.481104,-0.444829,-0.517781,S,?,사망
3등급,여성,1.187697,0.481104,-0.444829,-0.50804,S,?,생존
3등급,남성,?,-0.478904,-0.444829,-0.474954,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.497414,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.487754,S,?,사망
3등급,남성,-0.095822,-0.478904,-0.444829,-0.332224,S,?,사망
3등급,남성,-0.616168,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,-0.199891,-0.478904,-0.444829,-0.47592,S,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.50321,S,?,사망
3등급,남성,0.424523,-0.478904,-0.444829,-0.459739,S,?,사망
3등급,남성,-0.199891,0.481104,-0.444829,-0.364022,C,C,사망
3등급,여성,-1.032444,0.481104,-0.444829,-0.364022,C,?,생존
3등급,남성,1.083628,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,?,-0.478904,-0.444829,-0.363943,C,?,사망
3등급,여성,-1.067134,0.481104,-0.444829,-0.364022,C,?,사망
3등급,여성,?,0.481104,-0.444829,-0.364022,C,?,사망
3등급,남성,-0.234581,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,-0.199891,-0.478904,-0.444829,-0.503693,C,?,사망
3등급,남성,-0.061133,-0.478904,-0.444829,-0.491135,S,?,사망
